"skill_id","display_name","category","subcategory"
"d3ef63e0db33a131c23a7322713de053","MongoDB Atlas Vector","Infrastructure","Store & Stream"
"d407977cfbc4ed40332d55e0f9a1867f","GraphQL","Programming Languages","Query Language"
"d40edd82deb729d225a101597e0e49b6","Ketch","Infrastructure","Integrate & Operate"
"d414cbbc7a077ffa71fb19cd90d87f46","Microsoft Planner","Applications","Collaboration & Communication"
"d4319ca4ac10d48f1c378977b705398d","Viz.ai","Applications","Industry"
"d43a32ef3666f2aff6a1615f8c28c16c","NVIDIA DGX Cloud","Machine Learning & Artificial Intelligence","Run & Deploy"
"d4549db11ae7acd966539cfa90509f03","Apollo","Data Sources & APIs","Company / People / Entity Enrichment"
"d4ba39b2e949747c1eab1172f2975079","Primer","Applications","Industry"
"d4d702e671855b033cfe4ef5f13b73fb","Ambience","Applications","Industry"
"d4f12cb9c2a16ae47b582fea6f657d6e","Perl","Programming Languages","Scripting"
"d4f506ab21f96de2cd6099d42872726b","Tesla","Applications","Industry"
"d56b466898b0486f337beb0b37c32c98","Sesame","Machine Learning & Artificial Intelligence","Modalities & Research"
"d5959ca5ba9802cdd8adc89a059fc51b","Linkup","Data Sources & APIs","Web Search & Crawl APIs"
"d61a342cf6e85df0b0aadbae1a48d03f","LanceDB","Infrastructure","Store & Stream"
"d623d4ae23fff780a7974f320e8c5fab","NVIDIA Omniverse","Applications","Horizontal"
"d62d883b95ff7a74b7dd3a6bab38a4a6","SAP HANA Cloud","Infrastructure","Store & Stream"
"d696574e8c0c8483400dcc9747549a00","Modern Treasury","Applications","Enterprise"
"d6a20b9a71e1c472e25e20dd144f0ca9","HeteroDB","Infrastructure","Store & Stream"
"d6b9d472b9885f5539a81b191288cf62","Trello","Applications","Collaboration & Communication"
"d6f1fd9c08e6f26206ab7132a0157005","NVIDIA GTX","Machine Learning & Artificial Intelligence","Run & Deploy"
"d72ec0945537cf12df7f1f51b06ae410","Fastify","Programming Languages","Web"
"d77ebafe85357029b6c8fc3107f50dfb","Reka","Machine Learning & Artificial Intelligence","Modalities & Research"
"d7ae5ad5b9e5d24e3a9af0633e45e842","Weaviate","Infrastructure","Store & Stream"
"d7c516a291bf674a1688f0abfc74c48e","Cline","Applications","Horizontal"
"d7ed7cf3f31e07fc545fe8c2ca11f092","Epoch AI","Machine Learning & Artificial Intelligence","Modalities & Research"
"d822318eae6b7b914a6393a66c4af432","Dynamo AI","Machine Learning & Artificial Intelligence","Validate & Secure"
"d860c623c30ba16c2a3c64907120aa64","Evisort","Applications","Enterprise"
"d88af0c2ba2e0c7fc3adf62af09ae362","Qodo","Applications","Horizontal"
"d90c4fb710154e682e3f6363f913e694","Azure Stream Analytics","Infrastructure","Store & Stream"
"d93a814a0425485942496c3912236469","Browserbase","Machine Learning & Artificial Intelligence","Build"
"da5859038078fe8c35bf4eb374aeeaa6","MLX","Machine Learning & Artificial Intelligence","Build"
"da87823221e6512758e5a3a0d45f6400","Evertune","Applications","Enterprise"
"dadff38ab7704f52c9e7673b6634dba9","SAP Analytics Cloud","Analytics","BI & Analytics Platforms"
"db085bf58fec1aa54bcec46ea42f82d3","Tavily","Data Sources & APIs","Web Search & Crawl APIs"
"db2d767287f67767281bdb583249e1b9","Cognos","Analytics","BI & Analytics Platforms"
"db6275143bd8a376f0f375d5523395f5","Lua","Programming Languages","Scripting"
"db934bb2e500e347fd7c3059a61a5b0d","Unity","Applications","Horizontal"
"dbca173d24ca4d35bafdd470b28afbe1","Nile","Infrastructure","Store & Stream"
"dbf5c2b6fd1cb434a514b5ec964fdaee","Terminal","Infrastructure","DevOps"
"dc5248734ef48747a60ef260ed2bf8b2","Azure Table Storage","Infrastructure","Store & Stream"
"dc62ee6d879b5abf6034ec1059abcf47","FastMCP","Machine Learning & Artificial Intelligence","Build"
"dc8fdc2eb03c443bb71b8a575721f899","jQuery","Programming Languages","Web"
"dc9ee59bbe92857dc6ab7c62ff5f31d8","Seaborn","Programming Languages","Data & Analytics"
"dd00545c6c991c617c582a0491d2444f","Logrocket","Analytics","Product Analytics"
"dd6639660078cdd3a8c6f15f2ef071d8","Basis","Applications","Industry"
"dd98007f7c2ecc3223e3230ea50ad905","Kolena","Machine Learning & Artificial Intelligence","Validate & Secure"
"ddb60dbd2de528ef3b3b4df23d21de3b","Conduktor","Infrastructure","Store & Stream"
"dde0f69170923d4ca08699cc4f3c2d8e","Clearbit by Hubspot","Data Sources & APIs","Company / People / Entity Enrichment"
"dde246c6ef8d0998f9026e4661fa781b","Greptile","Applications","Horizontal"
"de21375820efe93c92ea6632e07ffb29","Theano","Machine Learning & Artificial Intelligence","Operate & Supply"
"dea7d2f3a936cab937d5a9360f4942bb","IBM Watsonx.AI Studio","Machine Learning & Artificial Intelligence","Operate & Supply"
"debba7643e36ddd94395430961cd8acf","IBM DataStage","Infrastructure","Integrate & Operate"
"deca0bdf2921b9261e49edebd8fc0a9e","Zoom","Applications","Collaboration & Communication"
"dee0fd44d33b9ee3f675b46ef2f32678","Anrok","Applications","Industry"
"df0ce5226312ef0211334607671ee015","Jupyter","Programming Languages","Data & Analytics"
"dfaa8410c6a0fe75a5177a80c22a104d","Figure","Applications","Industry"
"e047f1a2fe88dc58e020bc82e7d27c3a","AgentOps","Machine Learning & Artificial Intelligence","Build"
"e05e64fd3c9d0aba2bd11627ef7b30ff","Vic.ai","Applications","Industry"
"e08ed049ef4227ce6c252e22647a4816","IBM Cloud","Infrastructure","Cloud Platform"
"e0a4ba7daef54c4d40bfcde4d29b0e74","OpenCV","Machine Learning & Artificial Intelligence","Modalities & Research"
"e0a7a0f10fb8dc9f75ead171cae3f549","MongoDB","Infrastructure","Store & Stream"
"e0b622d7ab64ceeefb662d2ffe104137","Patronus AI","Machine Learning & Artificial Intelligence","Validate & Secure"
"e0c9dbbbb0f8f2cb6859a5308e0c282d","Flowise","Machine Learning & Artificial Intelligence","Build"
"e0ef6465ec534dbc1fefc3a00d8ae3f7","Edge Impulse","Machine Learning & Artificial Intelligence","Run & Deploy"
"e11158cf61eb53877a85a5a1519f94bb","Llama.cpp","Machine Learning & Artificial Intelligence","Build"
"e1413d3c7abf43db8451e4ed7d2aa3b4","Prophecy","Infrastructure","Integrate & Operate"
"e163f52544296c0f5fe34c9ab002d443","ICEYE","Data Sources & APIs","Geospatial, Satellite & Location"
"e189a72ff000c9a26b88821bd7499be2","MotherDuck","Infrastructure","Store & Stream"
"e2255e76d688369a7a74d1aab98a0389","Penguin Solutions","Infrastructure","Integrate & Operate"
"e231966306a0588297f62054a7550f0d","Rocket.Chat","Applications","Collaboration & Communication"
"e23c72f9e9548cfe2258ccb602086be2","NVIDIA NIM","Machine Learning & Artificial Intelligence","Run & Deploy"
"e26f324fc8aa8a7159954f13d0e6fb4c","OpenEvidence","Applications","Industry"
"e2b8306631fa19fe9c9bfc1d44b31978","Decagon","Applications","Enterprise"
"e2e659af3c7337721600ddfe1213f189","Kili","Machine Learning & Artificial Intelligence","Operate & Supply"
"e31628d543a91f98d69b8ff3de577a12","Google DeepMind","Machine Learning & Artificial Intelligence","Modalities & Research"
"e31faa1afb6163e78bc6f1ab558ddcf0","Stanford HAI","Machine Learning & Artificial Intelligence","Modalities & Research"
"e34aec79938c34af6937a52e5e64dd97","Workato","Applications","Enterprise"
"e34c320c71254227862687abe29985b2","Google Cloud Vertex AI Agent Builder","Machine Learning & Artificial Intelligence","Build"
"e358dee201fe97f9619ec1c6f670b38f","Google Cloud Vertex AI Workbench","Machine Learning & Artificial Intelligence","Operate & Supply"
"e3700e3115b6cc71ccac9446b31400f2","Nvidia AI Enterprise","Machine Learning & Artificial Intelligence","Operate & Supply"
"e379aa704255bbcc9f8b9c1b9fce9ded","Zed","Applications","Horizontal"
"e3b28ae8a4f1aabccf7f2074a2fd85b9","Homebrew","Infrastructure","DevOps"
"e3bf3203663110f9cac51ced9507f2ce","Oracle Cloud","Infrastructure","Cloud Platform"
"e408878161bb9e84a0c87a470162fcf8","AI21Labs","Machine Learning & Artificial Intelligence","Modalities & Research"
"e4190b6766f53a9c8d423ce6887a6ce3","Databricks Unity Catalog","Infrastructure","Integrate & Operate"
"e4521e73ea7ea55b260da74d289ea656","GPT4ALL","Machine Learning & Artificial Intelligence","Build"
"e45419ed61572f6ef077a0c8285411e0","Node.js","Programming Languages","Web"
"e4a5177e3e5fc414fa0930189a43e2bc","AWS P5/P5e (H100/H200)","Machine Learning & Artificial Intelligence","Run & Deploy"
"e4e95fc13fc1161baeb2979ceef49ac2","Chai Discovery","Applications","Industry"
"e523a890de1befc8942a54752a6d9a8e","Yellowbrick","Infrastructure","Store & Stream"
"e523dc55de5ae769f516578f675ab600","Masthead Data","Infrastructure","Integrate & Operate"
"e52ce8bf89bb794716471a55c121e102","Harmattan AI","Applications","Industry"
"e539853a7db568c83ebf943b358d46f8","Pantomath","Infrastructure","Integrate & Operate"
"e5c97981ebf0419ac287cb9b06788f9e","EvenUp","Applications","Enterprise"
"e5dbdb253b9cab83a39fa755599541c5","OpenAI GPT-5 Codex","Applications","Horizontal"
"e5e7dcde95a7e15da0c43c161140dfb7","Google Cloud Vertex AI","Machine Learning & Artificial Intelligence","Validate & Secure"
"e5feb99dcff7278eba94be9c134d6f29","Lightdash","Analytics","Headless / Embedded BI & Semantic Layer"
"e60c49d733079b73a009001a91c26559","Apple Vision (CoreML)","Machine Learning & Artificial Intelligence","Modalities & Research"
"e64095812e3b6b4100a91bc33eaf90b4","Replicate","Machine Learning & Artificial Intelligence","Build"
"e68cb17e7152db43c5c8e64127383a1a","Transcend","Infrastructure","Integrate & Operate"
"e6e4f07a7d895163ebdb2dab9e84d6a9","Vortexa","Data Sources & APIs","Financial & Alternative Data"
"e6edc2e98fc2adfa1af3be4ca70b1cb4","Oracle Object Storage","Infrastructure","Store & Stream"
"e76829c782625e7d1fe2d1e33eeccd72","New Relic","Infrastructure","Integrate & Operate"
"e76af6c652e2b29a718ccb5e290f2687","NDEA","Machine Learning & Artificial Intelligence","Modalities & Research"
"e7736dfd132e9f344e4694b66e127309","ThoughtSpot","Analytics","BI & Analytics Platforms"
"e7748ee9e539017b2aed8f506df8cce4","Google Cloud BigLake / Dataproc","Infrastructure","Store & Stream"
"e7c671ec9c0ebcff8b2dfeef8bd206e2","LocalGPT","Machine Learning & Artificial Intelligence","Build"
"e8108a8c78edcbb7fd9ac6db2aa5f90b","Monte Carlo","Infrastructure","Integrate & Operate"
"e8284174713da5a6e982b6f69b60aad8","MLFlow","Machine Learning & Artificial Intelligence","Operate & Supply"
"e89b9f3f6edd5298c96b37b9029a2c0f","Adobe Experience Platform","Infrastructure","Integrate & Operate"
"e8d190c565a21bca571590f4fa80bed2","pgEdge","Infrastructure","Store & Stream"
"e8ea223e6fe0a62766ceab64cc8d9328","StreamNative","Infrastructure","Store & Stream"
"e900cdb696568f2b60a372671cc3d66d","tidyr","Programming Languages","Data & Analytics"
"e93a8b82c30e4d1c8a4a7d9c30f6be9f","OpenAI ChatGPT","Applications","Horizontal"
"e9408b35357206f0e79a9ac413ef06e1","Census","Infrastructure","Integrate & Operate"
"e9848f533536fb54a5f77bf29040e3f1","esquisse","Analytics","BI & Analytics Platforms"
"ea0f18c77b3aad9e8d5b26e5bad5854e","Selenium","Programming Languages","Scripting"
"ea2d1442bf0e67f697aac2d1651986cb","Contentsquare","Analytics","Product Analytics"
"ea37b9899c19e882beb67b22a8aaf8c7","Salesforce Service Cloud Einstein","Applications","Enterprise"
"ea3cc3fa1c07630bd5c3e3e2023b0ec8","Salesforce Prompt Studio / Trust Layer Hooks","Machine Learning & Artificial Intelligence","Validate & Secure"
"ea45be12d5eca31a3e9dd7467aa6d68d","AWS  DynamoDB","Infrastructure","Store & Stream"
"ea59aad801e4118d084bdf32c89f8dd5","Swift","Programming Languages","Mobile"
"eb3340486c1b238a5f782a493370c524","Groq LPU","Machine Learning & Artificial Intelligence","Run & Deploy"
"eb45a8a4f128462dadd0ff6234658fe9","Wasabi","Infrastructure","Store & Stream"
"eb7cbb4577b36d10663549ade2a5bafb","Firecrawl","Machine Learning & Artificial Intelligence","Build"
"eb9e421a09adfc4fd1bd62ccb309268f","Google Gemini CLI","Applications","Horizontal"
"ebca30d3aa2b650e5663d94e24eb06e4","Flink","Infrastructure","Store & Stream"
"ec2e02e3646a5e6e686b876b8e7b31b1","Stardog","Infrastructure","Store & Stream"
"ecc2ee0841aa370b3909d776f8532867","Ada","Applications","Enterprise"
"ecfc55426f08c6d3566d9a78895bdc44","CodeRabbit","Applications","Horizontal"
"ed7ed478b5b95ffcae4588715b3670a9","OpenCorporates","Data Sources & APIs","Company / People / Entity Enrichment"
"ed94a6e7a401e4f395c8233092b4937b","Writer","Machine Learning & Artificial Intelligence","Build"
"edb51713f5f6490d47706ec8254539f9","BigQuery","Infrastructure","Store & Stream"
"edfb162825106d35626c9f1413ff4700","ScyllaDB","Infrastructure","Store & Stream"
"ee1f340fde4960c0a25ec49858556c3a","AWS RDS","Infrastructure","Store & Stream"
"ee478c377fdb2c8ad39885849ca6547c","Fivetran","Infrastructure","Integrate & Operate"
"ee4ef071824e120b198570d1c69a0368","HumanSignal","Machine Learning & Artificial Intelligence","Operate & Supply"
"ee657db071a4d9f1126e425ef0daa1fc","MS Access","Infrastructure","Store & Stream"
"eeadeafb84b8f20e22804443b0b624f4","AWS Glue Data Catalog","Infrastructure","Integrate & Operate"
"eec8031cc084bb9bf055ca19fb9e3df4","Fireworks.ai","Machine Learning & Artificial Intelligence","Run & Deploy"
"eef09c2a0aa9ee18a68cdb99bc0656f8","Marqo","Infrastructure","Store & Stream"
"eef4ae2655e0a3e22f4aa7821f372866","Meltano","Infrastructure","Integrate & Operate"
"ef0c6d10e60e7fdfaea51db0185a035d","Celigo","Infrastructure","Integrate & Operate"
"ef19ea1637097612740e073982c1868a","Deepset","Machine Learning & Artificial Intelligence","Build"
"ef49be72780300d5d8b28f9e216e6212","Sakana AI","Machine Learning & Artificial Intelligence","Modalities & Research"
"ef8b9e7187548db7f28469a5a22868e6","Fauna","Infrastructure","Store & Stream"
"efced46448b25283d766b1e707259dd8","Astronomer","Infrastructure","Integrate & Operate"
"f00f9ee57557e0f240702510ccd4077c","Corti","Applications","Industry"
"f0131d6fd4639e5362f1dc8aeedaa844","Webex","Applications","Collaboration & Communication"
"f01c22ad9373ce219e4d9b805592cac1","Celonis Process Intellligence + AI","Applications","Enterprise"
"f0212452104de32a4563d3ee1dffa88c","FerretDB","Infrastructure","Store & Stream"
"f0d82a9c3a01fd75df9dfa0bfd3c1ede","Apache Doris","Infrastructure","Store & Stream"
"f0ef341b7f79f22b48eed3db3afc8026","Redis Vector","Infrastructure","Store & Stream"
"f14ad3e074ebcdb7e12625b5410fd20a","Hugging Face","Machine Learning & Artificial Intelligence","Build"
"f157cf54eaab2f3fa38c56c04bf644c1","SnapLogic","Infrastructure","Integrate & Operate"
"f15e1c21896872cd33ff74fe1bade2e1","Servicenow","Machine Learning & Artificial Intelligence","Build"
"f1605867f947d77d21e3f6a0c0b34d27","DynamoDB","Infrastructure","Store & Stream"
"f17f4d02fbca97d18c7d23e290eed2ba","Redis","Infrastructure","Store & Stream"
"f195af9429104e62472cb9569532b5a3","HiveMQ","Infrastructure","Store & Stream"
"f23992378ec589101e49a0dbfad314ac","Tencent AI Lab","Machine Learning & Artificial Intelligence","Modalities & Research"
"f26d13d49c69453cb429b7b596612de8","Dagster","Infrastructure","Integrate & Operate"
"f2c3b1993ebcb7ee00f993042773959c","Google Sheets","Analytics","BI & Analytics Platforms"
"f2cc775305314c3f9d02cc4f593bb6d6","Bitbucket","Infrastructure","DevOps"
"f2d136aebd66f2c566df8cd71e63a4d6","Sigma Computing","Analytics","BI & Analytics Platforms"
"f2eea9cae5b6a5012de7e1a2c7a23161","Anthropic Claude Enterprise","Machine Learning & Artificial Intelligence","Operate & Supply"
"f31aad2158d989ddc0c769dbfa00fa02","Tensorlake","Infrastructure","Integrate & Operate"
"f31bdc200941a5d7521d798d9371ac52","Coactive","Machine Learning & Artificial Intelligence","Operate & Supply"
"f3246c662b221199355c9a0d4f9039e6","AgensGraph","Infrastructure","Store & Stream"
"f36a2c9a0087570c35eccde1b4d1e180","Kafka","Infrastructure","Store & Stream"
"f37d6c3a525652c80391ca1672914e56","Domino","Machine Learning & Artificial Intelligence","Operate & Supply"
"f397708b9c50d198c1b231e2b09e357e","Capella Space","Data Sources & APIs","Geospatial, Satellite & Location"
"f3a8da7d123744d99bc75a15f5478b24","Google Cloud Bigtable","Infrastructure","Store & Stream"
"f3d259f20e44b123656eeca19b7bbd42","Ragas","Machine Learning & Artificial Intelligence","Validate & Secure"
"f3db4284c62bc80a000c4696535c1bf6","LlamaIndex","Machine Learning & Artificial Intelligence","Build"
"f4202759c01253fcc519981f835a28fd","Clio","Applications","Enterprise"
"f46afd235789dabe1b3572915e0aa9a7","ModelOp","Machine Learning & Artificial Intelligence","Validate & Secure"
"f5282dee3070d41552fc84e419ef4c37","dolthub","Infrastructure","Store & Stream"
"f5565b64d09449dc9084c896061d8f2f","Chronosphere","Infrastructure","Integrate & Operate"
"f5b392d1f2e3c4cff05278e6f16fa12e","Qdrant","Infrastructure","Store & Stream"
"f5c8a243d832e9ef56d2994ddb224698","Vapi","Machine Learning & Artificial Intelligence","Modalities & Research"
"f63991ad657dd37c3fe11c406d929e3e","S&P Global Capital IQ","Data Sources & APIs","Financial & Alternative Data"
"f643a7831f07397e7e09f02801f4ad11","Enveil","Infrastructure","Integrate & Operate"
"f665701de0a9c6204607d7db17aebf7b","Hive","Machine Learning & Artificial Intelligence","Operate & Supply"
"f6967f4afdb2e3ee347146cd59e2ec77","Synthflow","Applications","Horizontal"
"f69dec885a0afaf382b526940fe13dd8","Instalily","Machine Learning & Artificial Intelligence","Build"
"f714d77a0af8c625858a43df20fc6ddd","OpenAI Automations","Applications","Enterprise"
"f72a5f9f102a4792691b7e4042fb4c98","Plotly","Analytics","BI & Analytics Platforms"
"f72b33ffcb0be62ee2a96b8eb1b7e6c9","Zenlytic","Analytics","Headless / Embedded BI & Semantic Layer"
"f74968f541e162819e7cdbbfe38b877a","Airbyte","Infrastructure","Integrate & Operate"
"f76db71a621278cfeaee3036fcbc3332","Google Workspace (Gemini) Automations","Applications","Enterprise"
"f770dd67d58417094e4a746397396261","PagerDuty","Infrastructure","Integrate & Operate"
"f7afa3648752712fcc8c24c2ddfa745d","Fastly","Infrastructure","Integrate & Operate"
"f7b2eec6f1b3fcc210d375a073b1c15a","Gentrace","Machine Learning & Artificial Intelligence","Validate & Secure"
"f7b3eb6854ec4e838e7f87948fae8b3d","ArangoDB","Infrastructure","Store & Stream"
"f81a0f1d4563a19b1babecb719620d05","IBM Storage","Infrastructure","Store & Stream"
"f844c981f10c1092a5183b9926dbaecc","Cisco AppDynamics","Infrastructure","Integrate & Operate"
"f857f8dbb4b0ed191cd21c087ae26f66","Azure Machine Learning","Machine Learning & Artificial Intelligence","Operate & Supply"
"f87b673f142e536089213042c5032a4c","Microsoft Maia 100/200","Machine Learning & Artificial Intelligence","Run & Deploy"
"f8812077a8f458000cf1d43c8f7e0554","Fauna","Infrastructure","Store & Stream"
"f893f3990b1661c2a349750cf86a1ba4","Everlaw","Applications","Enterprise"
"f8bf014f43158e5adf6fb9b333076f2f","Nasdaq Quandi","Data Sources & APIs","Financial & Alternative Data"
"f8d92d91ef6686e3255c7ebdc1117481","Omni","Analytics","BI & Analytics Platforms"
"f92335187ba6806ce282e333a6338480","Nango","Machine Learning & Artificial Intelligence","Build"
"f955ad97b92112239a299338ee0c2e68","Union.ai","Infrastructure","Integrate & Operate"
"f9746dd5e4a06c50bf7c66db7c8ece2b","noteable","Machine Learning & Artificial Intelligence","Operate & Supply"
"f97790bbde0aece1fcdddd86ab9adf3a","BentoML","Machine Learning & Artificial Intelligence","Operate & Supply"
"f9876d011973dd0852f7697a04de3181","Retell AI","Machine Learning & Artificial Intelligence","Modalities & Research"
"f994b237543d31e3cc93c5135748cc16","AWS DocumentDB","Infrastructure","Store & Stream"
"f9ce09f7ee6ada068a0ca032b4812d53","Lisp","Programming Languages","Functional"
"f9fb4dc35f92aac91de63ca05249b14a","World Labs","Applications","Horizontal"
"fa1b64ef09513dde652c28d5eb7f30e7","QuestDB","Infrastructure","Store & Stream"
"fa20cf73c0c521b02dce2e1316ccbb08","Momentum","Applications","Enterprise"
"fa3eab2a6f114c8034ba646c3938569d","Datafold","Infrastructure","Integrate & Operate"
"fa53d44c437287127ebb2b7209f4ad07","Elasticsearch","Infrastructure","Store & Stream"
"fa9b1d4c5ac115ea8cc02d65fe27dcaf","Gloat","Applications","Enterprise"
"faa9b6220e76c0aef6d990f4e3f1482b","Acceldata","Infrastructure","Integrate & Operate"
"fadef2c9f80f065735b40bfea94d0d49","AWS Data Exchange","Data Sources & APIs","Data Marketplaces & Discovery"
"fae69cba71e0337ed697683e8b5ad67e","FalkorDB","Infrastructure","Store & Stream"
"fb0b69358a58582c4935eeb580fc3273","Google Looker + Gemini","Analytics","BI & Analytics Platforms"
"fb0d772216a14ec7a5ab1650384ab44f","HubSpot","Applications","Enterprise"
"fb28ae02f7f6d56d8ef6ce867fadad7b","Projectplace","Applications","Collaboration & Communication"
"fb54a1b87c25cbe5ae957870db27df6b","Validio","Infrastructure","Integrate & Operate"
"fb7138e05bde73072af72fe30f988ae9","Collibra","Infrastructure","Integrate & Operate"
"fb73eed87f871f38c94354aa0e7d6666","MinIO","Infrastructure","Store & Stream"
"fb75809adc5386e17ff06a8301874725","Clay","Applications","Enterprise"
"fb7de357ed444558190004c6deb0ed8d","dbt Labs Jobs","Infrastructure","Integrate & Operate"
"fb98a606ca5b451c230fda5904c38fe9","AirOps","Applications","Enterprise"
"fbb3b4c456b2cd6438c8486f36593fe9","Databricks SQL","Infrastructure","Store & Stream"
"fbc8047e7d0bf0738978b544d509cfcc","Thinking Machines","Machine Learning & Artificial Intelligence","Modalities & Research"
"fbed145780502af30f1ebdab79d39c18","Pulsar","Infrastructure","Store & Stream"
"fc0b85584bb2103e0d5cf2bdc9d4bc13","Google Custom Search JSON API","Data Sources & APIs","Web Search & Crawl APIs"
"fcd37938e546a8dc7d14ff9a8105c7ce","Keras","Machine Learning & Artificial Intelligence","Operate & Supply"
"fcd603925a381b46501002dc443540a1","Vendelux","Applications","Enterprise"
"fcddad8fae82546f3aa5c767c49944fb","Cdata","Infrastructure","Integrate & Operate"
"fd19a853d5d81ecd13bf675a1302a47b","BigID","Infrastructure","Integrate & Operate"
"fd1bbee1c0392e8b29688ecfa4b8b675","Telekinesis","Applications","Industry"
"fd302df6cfa7c1ed880da1987cdc59b9","Redshift","Infrastructure","Store & Stream"
"fd3f3dd620017105556a04db32b440bb","Google Cloud Spanner","Infrastructure","Store & Stream"
"fd3f45aeea55646124aa125366b72c29","Microsoft Entra Agent","Machine Learning & Artificial Intelligence","Validate & Secure"
"fdab0ce95040d182f461ac035c70fc71","Skild AI","Applications","Industry"
"fe03f6e4d001ef5a2c71bac15dce897b","Coda","Applications","Horizontal"
"fe0c12cd122e929464e5f7661be24da5","SVN","Infrastructure","DevOps"
"fe326a4e5fab547a2685eefc8d122ff3","AWS","Infrastructure","Cloud Platform"
"fe50a4e8f22b1a8db626ccc5d5e1afff","Gel","Infrastructure","Store & Stream"
"fe7e709fc32fb19c0d3645fc279fb388","Tealium","Infrastructure","Integrate & Operate"
"febab0661b923b602a434e48c7557590","DeepGram","Applications","Horizontal"
"feda1ee3a56770e6767fdcbb05ddee2d","Profound","Applications","Enterprise"
"fedbf87d625b8597b0a3f837feb1d563","Volt Active Data","Infrastructure","Store & Stream"
"ff165e6b5b30d6c39380f0fd4cb6dd4d","V7","Machine Learning & Artificial Intelligence","Operate & Supply"
"ff75071033584227f0cb015ed168ca9d","SPSS","Analytics","BI & Analytics Platforms"
"ffa027740d37bd0e1fc69d7314189ee1","Linode","Infrastructure","Cloud Platform"
"fff7f0e41b403f64142390212d86b4dd","Benchling","Applications","Industry"
